fecha,hora,sexo,emocion,porcentaje,curso,grado,materia,temperatura
2025-08-26,11:49:30,Mujer,enojado,3.79,basica,2-basico,musica,11.1
2025-08-26,11:49:30,Mujer,neutral,67.34,basica,2-basico,musica,11.1
2025-08-26,11:49:30,Mujer,sorpresa,0.05,basica,2-basico,musica,11.1
2025-08-26,11:49:30,Mujer,miedo,14.59,basica,2-basico,musica,11.1
2025-08-26,11:49:30,Mujer,asco,0.06,basica,2-basico,musica,11.1
2025-08-26,11:49:30,Hombre,feliz,11.06,basica,2-basico,musica,11.1
2025-08-26,11:49:30,Hombre,triste,0.34,basica,2-basico,musica,11.1
2025-08-26,11:49:30,Hombre,enojado,7.29,basica,2-basico,musica,11.1
2025-08-26,11:49:30,Hombre,neutral,81.28,basica,2-basico,musica,11.1
2025-08-26,11:49:30,Hombre,sorpresa,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:30,Hombre,miedo,0.02,basica,2-basico,musica,11.1
2025-08-26,11:49:30,Hombre,asco,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:31,Mujer,feliz,0.01,basica,2-basico,musica,11.1
2025-08-26,11:49:31,Mujer,triste,14.67,basica,2-basico,musica,11.1
2025-08-26,11:49:31,Mujer,enojado,1.68,basica,2-basico,musica,11.1
2025-08-26,11:49:31,Mujer,neutral,58.09,basica,2-basico,musica,11.1
2025-08-26,11:49:31,Mujer,sorpresa,0.02,basica,2-basico,musica,11.1
2025-08-26,11:49:31,Mujer,miedo,25.53,basica,2-basico,musica,11.1
2025-08-26,11:49:31,Mujer,asco,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:31,Hombre,feliz,50.57,basica,2-basico,musica,11.1
2025-08-26,11:49:31,Hombre,triste,0.22,basica,2-basico,musica,11.1
2025-08-26,11:49:31,Hombre,enojado,0.78,basica,2-basico,musica,11.1
2025-08-26,11:49:31,Hombre,neutral,48.38,basica,2-basico,musica,11.1
2025-08-26,11:49:31,Hombre,sorpresa,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:31,Hombre,miedo,0.05,basica,2-basico,musica,11.1
2025-08-26,11:49:31,Hombre,asco,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:32,Mujer,feliz,0.06,basica,2-basico,musica,11.1
2025-08-26,11:49:32,Mujer,triste,21.37,basica,2-basico,musica,11.1
2025-08-26,11:49:32,Mujer,enojado,6.86,basica,2-basico,musica,11.1
2025-08-26,11:49:32,Mujer,neutral,56.91,basica,2-basico,musica,11.1
2025-08-26,11:49:32,Mujer,sorpresa,0.01,basica,2-basico,musica,11.1
2025-08-26,11:49:32,Mujer,miedo,14.79,basica,2-basico,musica,11.1
2025-08-26,11:49:32,Mujer,asco,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:32,Hombre,feliz,60.43,basica,2-basico,musica,11.1
2025-08-26,11:49:32,Hombre,triste,0.31,basica,2-basico,musica,11.1
2025-08-26,11:49:32,Hombre,enojado,0.3,basica,2-basico,musica,11.1
2025-08-26,11:49:32,Hombre,neutral,38.88,basica,2-basico,musica,11.1
2025-08-26,11:49:32,Hombre,sorpresa,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:32,Hombre,miedo,0.09,basica,2-basico,musica,11.1
2025-08-26,11:49:32,Hombre,asco,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:33,Mujer,feliz,11.17,basica,2-basico,musica,11.1
2025-08-26,11:49:33,Mujer,triste,14.6,basica,2-basico,musica,11.1
2025-08-26,11:49:33,Mujer,enojado,9.44,basica,2-basico,musica,11.1
2025-08-26,11:49:33,Mujer,neutral,64.23,basica,2-basico,musica,11.1
2025-08-26,11:49:33,Mujer,sorpresa,0.06,basica,2-basico,musica,11.1
2025-08-26,11:49:33,Mujer,miedo,0.5,basica,2-basico,musica,11.1
2025-08-26,11:49:33,Mujer,asco,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:33,Hombre,feliz,8.58,basica,2-basico,musica,11.1
2025-08-26,11:49:33,Hombre,triste,16.28,basica,2-basico,musica,11.1
2025-08-26,11:49:33,Hombre,enojado,15.99,basica,2-basico,musica,11.1
2025-08-26,11:49:33,Hombre,neutral,45.41,basica,2-basico,musica,11.1
2025-08-26,11:49:33,Hombre,sorpresa,0.02,basica,2-basico,musica,11.1
2025-08-26,11:49:33,Hombre,miedo,13.56,basica,2-basico,musica,11.1
2025-08-26,11:49:33,Hombre,asco,0.16,basica,2-basico,musica,11.1
2025-08-26,11:49:33,Hombre,feliz,1.4,basica,2-basico,musica,11.1
2025-08-26,11:49:33,Hombre,triste,5.09,basica,2-basico,musica,11.1
2025-08-26,11:49:33,Hombre,enojado,83.27,basica,2-basico,musica,11.1
2025-08-26,11:49:33,Hombre,neutral,9.47,basica,2-basico,musica,11.1
2025-08-26,11:49:33,Hombre,sorpresa,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:33,Hombre,miedo,0.72,basica,2-basico,musica,11.1
2025-08-26,11:49:33,Hombre,asco,0.05,basica,2-basico,musica,11.1
2025-08-26,11:49:33,Mujer,feliz,0.78,basica,2-basico,musica,11.1
2025-08-26,11:49:33,Mujer,triste,48.94,basica,2-basico,musica,11.1
2025-08-26,11:49:33,Mujer,enojado,24.65,basica,2-basico,musica,11.1
2025-08-26,11:49:33,Mujer,neutral,22.07,basica,2-basico,musica,11.1
2025-08-26,11:49:33,Mujer,sorpresa,0.34,basica,2-basico,musica,11.1
2025-08-26,11:49:33,Mujer,miedo,3.13,basica,2-basico,musica,11.1
2025-08-26,11:49:33,Mujer,asco,0.09,basica,2-basico,musica,11.1
2025-08-26,11:49:34,Mujer,feliz,0.06,basica,2-basico,musica,11.1
2025-08-26,11:49:34,Mujer,triste,25.48,basica,2-basico,musica,11.1
2025-08-26,11:49:34,Mujer,enojado,2.08,basica,2-basico,musica,11.1
2025-08-26,11:49:34,Mujer,neutral,54.67,basica,2-basico,musica,11.1
2025-08-26,11:49:34,Mujer,sorpresa,0.13,basica,2-basico,musica,11.1
2025-08-26,11:49:34,Mujer,miedo,17.57,basica,2-basico,musica,11.1
2025-08-26,11:49:34,Mujer,asco,0.01,basica,2-basico,musica,11.1
2025-08-26,11:49:34,Hombre,feliz,23.67,basica,2-basico,musica,11.1
2025-08-26,11:49:34,Hombre,triste,18.46,basica,2-basico,musica,11.1
2025-08-26,11:49:34,Hombre,enojado,11.45,basica,2-basico,musica,11.1
2025-08-26,11:49:34,Hombre,neutral,38.08,basica,2-basico,musica,11.1
2025-08-26,11:49:34,Hombre,sorpresa,0.15,basica,2-basico,musica,11.1
2025-08-26,11:49:34,Hombre,miedo,8.18,basica,2-basico,musica,11.1
2025-08-26,11:49:34,Hombre,asco,0.01,basica,2-basico,musica,11.1
2025-08-26,11:49:35,Mujer,feliz,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:35,Mujer,triste,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:35,Mujer,enojado,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:35,Mujer,neutral,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:35,Mujer,sorpresa,0.31,basica,2-basico,musica,11.1
2025-08-26,11:49:35,Mujer,miedo,99.69,basica,2-basico,musica,11.1
2025-08-26,11:49:35,Mujer,asco,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:35,Hombre,feliz,0.05,basica,2-basico,musica,11.1
2025-08-26,11:49:35,Hombre,triste,0.53,basica,2-basico,musica,11.1
2025-08-26,11:49:35,Hombre,enojado,6.97,basica,2-basico,musica,11.1
2025-08-26,11:49:35,Hombre,neutral,92.44,basica,2-basico,musica,11.1
2025-08-26,11:49:35,Hombre,sorpresa,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:35,Hombre,miedo,0.01,basica,2-basico,musica,11.1
2025-08-26,11:49:35,Hombre,asco,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:36,Mujer,feliz,0.07,basica,2-basico,musica,11.1
2025-08-26,11:49:36,Mujer,triste,40.86,basica,2-basico,musica,11.1
2025-08-26,11:49:36,Mujer,enojado,21.08,basica,2-basico,musica,11.1
2025-08-26,11:49:36,Mujer,neutral,29.67,basica,2-basico,musica,11.1
2025-08-26,11:49:36,Mujer,sorpresa,0.08,basica,2-basico,musica,11.1
2025-08-26,11:49:36,Mujer,miedo,8.05,basica,2-basico,musica,11.1
2025-08-26,11:49:36,Mujer,asco,0.2,basica,2-basico,musica,11.1
2025-08-26,11:49:36,Hombre,feliz,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:36,Hombre,triste,14.26,basica,2-basico,musica,11.1
2025-08-26,11:49:36,Hombre,enojado,2.28,basica,2-basico,musica,11.1
2025-08-26,11:49:36,Hombre,neutral,83.22,basica,2-basico,musica,11.1
2025-08-26,11:49:36,Hombre,sorpresa,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:36,Hombre,miedo,0.25,basica,2-basico,musica,11.1
2025-08-26,11:49:36,Hombre,asco,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:37,Mujer,feliz,0.09,basica,2-basico,musica,11.1
2025-08-26,11:49:37,Mujer,triste,2.49,basica,2-basico,musica,11.1
2025-08-26,11:49:37,Mujer,enojado,0.1,basica,2-basico,musica,11.1
2025-08-26,11:49:37,Mujer,neutral,96.2,basica,2-basico,musica,11.1
2025-08-26,11:49:37,Mujer,sorpresa,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:37,Mujer,miedo,1.11,basica,2-basico,musica,11.1
2025-08-26,11:49:37,Mujer,asco,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:37,Hombre,feliz,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:37,Hombre,triste,1.48,basica,2-basico,musica,11.1
2025-08-26,11:49:37,Hombre,enojado,0.09,basica,2-basico,musica,11.1
2025-08-26,11:49:37,Hombre,neutral,98.34,basica,2-basico,musica,11.1
2025-08-26,11:49:37,Hombre,sorpresa,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:37,Hombre,miedo,0.08,basica,2-basico,musica,11.1
2025-08-26,11:49:37,Hombre,asco,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:38,Mujer,feliz,0.01,basica,2-basico,musica,11.1
2025-08-26,11:49:38,Mujer,triste,1.07,basica,2-basico,musica,11.1
2025-08-26,11:49:38,Mujer,enojado,0.17,basica,2-basico,musica,11.1
2025-08-26,11:49:38,Mujer,neutral,98.62,basica,2-basico,musica,11.1
2025-08-26,11:49:38,Mujer,sorpresa,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:38,Mujer,miedo,0.14,basica,2-basico,musica,11.1
2025-08-26,11:49:38,Mujer,asco,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:38,Hombre,feliz,3.27,basica,2-basico,musica,11.1
2025-08-26,11:49:38,Hombre,triste,14.71,basica,2-basico,musica,11.1
2025-08-26,11:49:38,Hombre,enojado,0.25,basica,2-basico,musica,11.1
2025-08-26,11:49:38,Hombre,neutral,75.34,basica,2-basico,musica,11.1
2025-08-26,11:49:38,Hombre,sorpresa,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:38,Hombre,miedo,6.43,basica,2-basico,musica,11.1
2025-08-26,11:49:38,Hombre,asco,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:39,Mujer,feliz,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:39,Mujer,triste,1.13,basica,2-basico,musica,11.1
2025-08-26,11:49:39,Mujer,enojado,0.12,basica,2-basico,musica,11.1
2025-08-26,11:49:39,Mujer,neutral,98.71,basica,2-basico,musica,11.1
2025-08-26,11:49:39,Mujer,sorpresa,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:39,Mujer,miedo,0.04,basica,2-basico,musica,11.1
2025-08-26,11:49:39,Mujer,asco,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:39,Hombre,feliz,3.19,basica,2-basico,musica,11.1
2025-08-26,11:49:39,Hombre,triste,5.35,basica,2-basico,musica,11.1
2025-08-26,11:49:39,Hombre,enojado,0.14,basica,2-basico,musica,11.1
2025-08-26,11:49:39,Hombre,neutral,89.86,basica,2-basico,musica,11.1
2025-08-26,11:49:39,Hombre,sorpresa,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:39,Hombre,miedo,1.45,basica,2-basico,musica,11.1
2025-08-26,11:49:39,Hombre,asco,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:40,Mujer,feliz,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:40,Mujer,triste,4.79,basica,2-basico,musica,11.1
2025-08-26,11:49:40,Mujer,enojado,1.32,basica,2-basico,musica,11.1
2025-08-26,11:49:40,Mujer,neutral,92.69,basica,2-basico,musica,11.1
2025-08-26,11:49:40,Mujer,sorpresa,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:40,Mujer,miedo,1.21,basica,2-basico,musica,11.1
2025-08-26,11:49:40,Mujer,asco,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:40,Hombre,feliz,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:40,Hombre,triste,0.5,basica,2-basico,musica,11.1
2025-08-26,11:49:40,Hombre,enojado,0.67,basica,2-basico,musica,11.1
2025-08-26,11:49:40,Hombre,neutral,98.68,basica,2-basico,musica,11.1
2025-08-26,11:49:40,Hombre,sorpresa,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:40,Hombre,miedo,0.15,basica,2-basico,musica,11.1
2025-08-26,11:49:40,Hombre,asco,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:43,Mujer,feliz,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:43,Mujer,triste,3.65,basica,2-basico,musica,11.1
2025-08-26,11:49:43,Mujer,enojado,0.47,basica,2-basico,musica,11.1
2025-08-26,11:49:43,Mujer,neutral,93.54,basica,2-basico,musica,11.1
2025-08-26,11:49:43,Mujer,sorpresa,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:43,Mujer,miedo,2.32,basica,2-basico,musica,11.1
2025-08-26,11:49:43,Mujer,asco,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:43,Hombre,feliz,95.92,basica,2-basico,musica,11.1
2025-08-26,11:49:43,Hombre,triste,0.01,basica,2-basico,musica,11.1
2025-08-26,11:49:43,Hombre,enojado,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:43,Hombre,neutral,4.07,basica,2-basico,musica,11.1
2025-08-26,11:49:43,Hombre,sorpresa,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:43,Hombre,miedo,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:43,Hombre,asco,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:48,Mujer,feliz,0.01,basica,2-basico,musica,11.1
2025-08-26,11:49:48,Mujer,triste,0.98,basica,2-basico,musica,11.1
2025-08-26,11:49:48,Mujer,enojado,0.01,basica,2-basico,musica,11.1
2025-08-26,11:49:48,Mujer,neutral,97.86,basica,2-basico,musica,11.1
2025-08-26,11:49:48,Mujer,sorpresa,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:48,Mujer,miedo,1.14,basica,2-basico,musica,11.1
2025-08-26,11:49:48,Mujer,asco,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:48,Hombre,feliz,18.35,basica,2-basico,musica,11.1
2025-08-26,11:49:48,Hombre,triste,0.78,basica,2-basico,musica,11.1
2025-08-26,11:49:48,Hombre,enojado,0.27,basica,2-basico,musica,11.1
2025-08-26,11:49:48,Hombre,neutral,80.56,basica,2-basico,musica,11.1
2025-08-26,11:49:48,Hombre,sorpresa,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:48,Hombre,miedo,0.03,basica,2-basico,musica,11.1
2025-08-26,11:49:48,Hombre,asco,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:54,Mujer,feliz,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:54,Mujer,triste,6.96,basica,2-basico,musica,11.1
2025-08-26,11:49:54,Mujer,enojado,0.33,basica,2-basico,musica,11.1
2025-08-26,11:49:54,Mujer,neutral,91.75,basica,2-basico,musica,11.1
2025-08-26,11:49:54,Mujer,sorpresa,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:54,Mujer,miedo,0.96,basica,2-basico,musica,11.1
2025-08-26,11:49:54,Mujer,asco,0.0,basica,2-basico,musica,11.1
2025-08-26,11:49:54,Hombre,feliz,81.1,basica,2-basico,musica,11.1
2025-08-26,11:49:54,Hombre,triste,0.04,basica,2-basico,musica,11.1
2025-08-26,11:49:54,Hombre,enojado,0.08,basica,2-basico,musica,11.1
2025-08-26,11:49:54,Hombre,neutral,18.75,basica,2-basico,musica,11.1
2025-08-26,11:49:54,Hombre,sorpresa,0.01,basica,2-basico,musica,11.1
2025-08-26,11:49:54,Hombre,miedo,0.01,basica,2-basico,musica,11.1
2025-08-26,11:49:54,Hombre,asco,0.0,basica,2-basico,musica,11.1
2025-08-26,11:50:00,Mujer,feliz,0.0,basica,2-basico,musica,11.1
2025-08-26,11:50:00,Mujer,triste,2.96,basica,2-basico,musica,11.1
2025-08-26,11:50:00,Mujer,enojado,0.21,basica,2-basico,musica,11.1
2025-08-26,11:50:00,Mujer,neutral,95.69,basica,2-basico,musica,11.1
2025-08-26,11:50:00,Mujer,sorpresa,0.0,basica,2-basico,musica,11.1
2025-08-26,11:50:00,Mujer,miedo,1.14,basica,2-basico,musica,11.1
2025-08-26,11:50:00,Mujer,asco,0.0,basica,2-basico,musica,11.1
2025-08-26,11:50:00,Hombre,feliz,0.0,basica,2-basico,musica,11.1
2025-08-26,11:50:00,Hombre,triste,0.37,basica,2-basico,musica,11.1
2025-08-26,11:50:00,Hombre,enojado,5.84,basica,2-basico,musica,11.1
2025-08-26,11:50:00,Hombre,neutral,93.79,basica,2-basico,musica,11.1
2025-08-26,11:50:00,Hombre,sorpresa,0.0,basica,2-basico,musica,11.1
2025-08-26,11:50:00,Hombre,miedo,0.0,basica,2-basico,musica,11.1
2025-08-26,11:50:00,Hombre,asco,0.0,basica,2-basico,musica,11.1
2025-08-26,11:50:06,Mujer,feliz,0.41,basica,2-basico,musica,11.1
2025-08-26,11:50:06,Mujer,triste,20.86,basica,2-basico,musica,11.1
2025-08-26,11:50:06,Mujer,enojado,28.21,basica,2-basico,musica,11.1
2025-08-26,11:50:06,Mujer,neutral,44.82,basica,2-basico,musica,11.1
2025-08-26,11:50:06,Mujer,sorpresa,0.01,basica,2-basico,musica,11.1
2025-08-26,11:50:06,Mujer,miedo,5.69,basica,2-basico,musica,11.1
2025-08-26,11:50:06,Mujer,asco,0.0,basica,2-basico,musica,11.1
2025-08-26,11:50:06,Hombre,feliz,0.03,basica,2-basico,musica,11.1
2025-08-26,11:50:06,Hombre,triste,34.99,basica,2-basico,musica,11.1
2025-08-26,11:50:06,Hombre,enojado,10.76,basica,2-basico,musica,11.1
2025-08-26,11:50:06,Hombre,neutral,48.89,basica,2-basico,musica,11.1
2025-08-26,11:50:06,Hombre,sorpresa,0.0,basica,2-basico,musica,11.1
2025-08-26,11:50:06,Hombre,miedo,5.3,basica,2-basico,musica,11.1
2025-08-26,11:50:06,Hombre,asco,0.03,basica,2-basico,musica,11.1
